Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Priority,Shipping_Cost,Customer_Tenure,Marketing_Channel,Product_Rating,Return_Status,Payment_Method,Shipping_Delay,Profit_Margin,Discount_Reason
CA-2015-103205,08-12-15,10-12-15,Second Class,JJ-15760,Joel Jenkins,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,5,0.2,11.996,High,10.57,Returning,Direct,5,No,Upi,2,10,Promo
CA-2016-151169,21-10-16,26-10-16,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,7.92,4,0,3.564,Low,1.08,Returning,Social Media,2,No,Net Banking,5,45,No Discount
CA-2016-136322,21-10-16,26-10-16,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",45.568,2,0.2,9.6832,High,4.4,Returning,Social Media,4,No,Credit Card,5,21.25,Promo
CA-2016-158778,05-09-16,09-09-16,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,3,0.2,0.5904,High,0.49,Returning,Email,4,No,Cash On Delivery,4,7.5,Promo
CA-2017-100524,31-03-17,02-04-17,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8,0,36.0192,Medium,7.83,New,Direct,3,No,Cash On Delivery,2,48,No Discount
CA-2015-151869,25-09-15,25-09-15,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192,High,1.5,New,Social Media,5,No,Net Banking,0,48,No Discount
US-2017-166324,20-04-17,21-04-17,First Class,BE-11455,Brad Eason,Home Office,United States,Cleveland,Ohio,44105,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,3,0.4,-24.4764,Critical,11.97,Returning,Direct,3,No,Credit Card,1,-20,Bulk Deal
CA-2016-114601,26-08-16,02-09-16,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.1898,Medium,36.91,Returning,Unknown,3,No,Upi,7,34,No Discount
CA-2014-118976,28-04-14,03-05-14,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,5.34,2,0,1.4952,Low,0.61,Returning,Referral,4,No,Credit Card,5,28,No Discount
CA-2015-144806,06-12-15,11-12-15,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.304,6,0.2,9.7092,High,7.55,Returning,Social Media,3,No,Upi,5,11.25,Promo
CA-2017-152079,20-01-17,21-01-17,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,High,1.22,New,Direct,5,No,Net Banking,1,36.25,Promo
CA-2016-131289,08-12-16,14-12-16,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,6,0.2,-195.4788,High,151.42,Returning,Direct,2,No,Upi,6,-13.75,Promo
CA-2017-143112,05-10-17,09-10-17,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,4,0,43.9,Medium,11.89,New,Direct,3,No,Cash On Delivery,4,50,No Discount
CA-2017-116953,24-04-17,25-04-17,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,552,10,0.2,34.5,Low,79.41,Returning,Ads,2,No,Net Banking,1,6.25,Promo
CA-2015-143105,10-12-15,10-12-15,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,184.66,7,0,84.9436,High,24.08,Returning,Ads,3,No,Credit Card,0,46,No Discount
CA-2017-111220,02-09-17,08-09-17,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16,4,0.2,5.6,Critical,1.13,Returning,Ads,3,No,Upi,6,35,Promo
CA-2016-111976,08-03-16,12-03-16,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,5.984,2,0.2,-1.3464,Low,0.46,Returning,Email,5,No,Upi,4,-22.5,Promo
US-2014-112949,20-06-14,27-06-14,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,471.9,6,0,155.727,High,41.99,Returning,Email,3,No,Net Banking,7,33,No Discount
CA-2017-115119,26-10-17,30-10-17,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,1,0.4,-13.3341,Medium,4.99,Returning,Email,3,No,Cash On Delivery,4,-21.66666667,Bulk Deal
CA-2014-117464,22-07-14,24-07-14,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,3,0.2,71.772,High,62.8,Returning,Referral,3,No,Net Banking,2,10,Promo
US-2017-150595,22-05-17,26-05-17,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.344,3,0.2,2.5137,High,1.91,New,Direct,4,No,Upi,4,11.25,Promo
CA-2017-168109,03-07-17,03-07-17,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0,742.632,Low,108.98,New,Referral,3,No,Credit Card,0,44,No Discount
CA-2016-104276,27-11-16,03-12-16,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.023,7,0.45,-114.3534,Low,44.99,Returning,Email,4,No,Net Banking,6,-34.54545455,Clearance
CA-2016-100468,24-11-16,01-12-16,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814,High,0.98,Returning,Referral,2,No,Cash On Delivery,7,31,No Discount
CA-2014-128146,21-06-14,25-06-14,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0,1.0904,Medium,0.52,Returning,Referral,2,No,Upi,4,29,No Discount
US-2015-168732,10-12-15,16-12-15,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,25.92,4,0,12.4416,Critical,1.91,Returning,Email,4,No,Credit Card,6,48,No Discount
CA-2014-154599,12-04-14,17-04-14,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3,0.15,-18.147,Critical,39.95,New,Direct,1,No,Upi,5,-5.882352941,Promo
CA-2014-169446,19-12-14,25-12-14,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,3,0.2,-7.7406,Medium,4.48,Returning,Ads,5,No,Upi,6,-23.75,Promo
CA-2016-101672,03-10-16,07-10-16,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0,3.852,Low,0.56,Returning,Referral,1,No,Cash On Delivery,4,45,No Discount
CA-2014-121769,08-04-14,12-04-14,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.6605,Medium,12.27,Returning,Ads,5,No,Net Banking,4,-55,Bulk Deal
CA-2014-122336,13-04-14,17-04-14,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,30.992,13,0.2,10.0724,Medium,3,Returning,Social Media,5,No,Cash On Delivery,4,32.5,Promo
CA-2016-140382,23-06-16,25-06-16,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.93,3,0,10.3071,Low,1.48,Returning,Ads,5,No,Credit Card,2,47,No Discount
CA-2016-159373,13-03-16,18-03-16,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.3,0,Low,33.55,New,Email,5,No,Net Banking,5,0,Bulk Deal
CA-2017-121804,03-03-17,08-03-17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0,19.656,Critical,7.27,Returning,Referral,2,No,Net Banking,5,27,No Discount
CA-2015-140025,07-04-15,11-04-15,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,383.952,6,0.2,47.994,High,22.71,Returning,Referral,5,No,Net Banking,4,12.5,Promo
CA-2016-136329,09-07-16,13-07-16,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0,14.8752,Low,20.97,Returning,Direct,3,No,Net Banking,4,9,No Discount
CA-2015-122973,18-07-15,20-07-15,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,New York City,New York,10024,East,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,0,36.7173,Low,12.45,Returning,Social Media,2,No,Credit Card,2,27,No Discount
CA-2017-127432,22-01-17,27-01-17,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,2999.95,5,0,1379.977,Critical,402.8,New,Ads,3,No,Net Banking,5,46,No Discount
CA-2015-104514,02-01-15,04-01-15,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2,0,22.2352,Critical,11.71,Returning,Ads,4,No,Net Banking,2,26,No Discount
US-2016-114013,13-03-16,15-03-16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.9805,Critical,73.67,Returning,Email,5,No,Credit Card,2,-21.66666667,Bulk Deal
CA-2015-133396,13-08-15,15-08-15,First Class,GK-14620,Grace Kelly,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,64.68,7,0.2,8.085,Low,6.6,New,Direct,3,No,Credit Card,2,12.5,Promo
CA-2014-133851,09-06-14,16-06-14,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0,0.1472,Medium,0.65,Returning,Ads,3,Yes,Upi,7,2,No Discount
CA-2015-137925,30-11-15,04-12-15,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,23.66,7,0,10.8836,Low,1.91,Returning,Ads,4,No,Credit Card,4,46,No Discount
CA-2017-160983,29-10-17,31-10-17,Second Class,GB-14530,George Bell,Corporate,United States,Auburn,New York,13021,East,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,46.96,8,0,22.5408,Critical,6.11,Returning,Email,5,No,Net Banking,2,48,No Discount
CA-2017-109960,09-12-17,11-12-17,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104.88,6,0,41.952,Critical,6.17,Returning,Email,3,No,Cash On Delivery,2,40,No Discount
CA-2017-141992,19-06-17,25-06-17,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,153.584,2,0.2,-32.6366,High,23.02,New,Email,2,No,Cash On Delivery,6,-21.25,Promo
CA-2017-144526,30-04-17,06-05-17,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,5,0.4,-158.102,Low,64.72,Returning,Email,3,No,Upi,6,-23.33333333,Bulk Deal
CA-2017-106432,19-10-17,24-10-17,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,328.3992,3,0.32,-91.7586,High,44.13,Returning,Ads,1,No,Credit Card,5,-27.94117647,Bulk Deal
US-2014-139500,16-11-14,20-11-14,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,2,0.3,-1.0656,High,2.52,Returning,Social Media,2,No,Upi,4,-2.857142857,Bulk Deal
CA-2015-120810,23-07-15,27-07-15,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,68.94,3,0,20.682,Critical,4.84,Returning,Unknown,3,No,Net Banking,4,30,No Discount
US-2015-161466,24-09-15,27-09-15,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848,2,0.2,0.5992,Low,0.68,Returning,Ads,3,Yes,Credit Card,3,8.75,Promo
US-2016-103674,06-12-16,10-12-16,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,437.472,14,0.2,153.1152,High,22.67,New,Email,5,No,Upi,4,35,Promo
CA-2015-104941,13-06-15,19-06-15,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,OFF-AR-10004269,Office Supplies,Art,Newell 31,24.78,6,0,6.9384,Critical,2.5,Returning,Email,5,No,Cash On Delivery,6,28,No Discount
CA-2017-145765,28-05-17,02-06-17,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5,0.2,19.596,Critical,23.37,New,Direct,4,No,Cash On Delivery,5,10,Promo
CA-2017-120019,16-02-17,21-02-17,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1,0,7.3451,Low,1.7,Returning,Social Media,4,No,Credit Card,5,49,No Discount
US-2017-149510,03-12-17,10-12-17,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448,4,0.2,8.8624,Critical,3.22,Returning,Direct,2,No,Net Banking,7,36.25,Promo
CA-2017-137596,02-09-17,07-09-17,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,4,0,323.946,Low,61.08,Returning,Direct,5,No,Credit Card,5,27,No Discount
CA-2017-162565,11-12-17,11-12-17,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,1,0.6,-66.062,High,10.71,New,Referral,5,Yes,Upi,0,-85,Clearance
CA-2016-138037,29-09-16,03-10-16,Standard Class,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,0.2,9.534,Medium,2.68,Returning,Direct,3,No,Upi,4,35,Promo
CA-2016-163384,10-11-16,12-11-16,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.4,5,0,15.552,Critical,2.73,Returning,Email,4,No,Cash On Delivery,2,48,No Discount
CA-2016-142370,19-09-16,23-09-16,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0,0.1512,Low,0.64,Returning,Ads,3,No,Net Banking,4,3,No Discount
CA-2014-157882,03-10-14,08-10-14,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646,Critical,11.28,Returning,Social Media,3,No,Cash On Delivery,5,11.25,Promo
CA-2017-152975,14-09-17,16-09-17,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549,Low,70.64,Returning,Ads,3,No,Credit Card,2,-1.111111111,Promo
US-2017-124779,08-09-17,11-09-17,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213.43,5,0.3,-39.637,High,17.91,Returning,Direct,1,No,Upi,3,-18.57142857,Bulk Deal
CA-2015-112452,04-04-15,04-04-15,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076,2,0.1,107.346,Low,33.25,Returning,Referral,3,No,Credit Card,0,16.66666667,Promo
CA-2014-124394,17-10-14,22-10-14,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,0.2,-17.9964,Critical,13.13,New,Email,4,No,Credit Card,5,-15,Promo
CA-2016-102498,24-07-16,25-07-16,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,0,21.228,High,7.08,New,Referral,5,No,Credit Card,1,29,No Discount
CA-2017-131366,24-11-17,29-11-17,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.988,2,0.4,-14.998,Medium,8.5,Returning,Direct,2,Yes,Upi,5,-16.66666667,Bulk Deal
CA-2015-149083,25-09-15,30-09-15,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928,High,17.61,Returning,Social Media,4,No,Cash On Delivery,5,36,No Discount
CA-2016-142398,12-04-16,16-04-16,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,13.208,1,0.2,4.6228,High,1.24,Returning,Ads,2,No,Net Banking,4,35,Promo
CA-2017-144750,21-08-17,21-08-17,Same Day,DL-13495,Dionis Lloyd,Corporate,United States,Chandler,Arizona,85224,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,83.88,1,0.2,29.358,Low,11.38,New,Social Media,5,No,Net Banking,0,35,Promo
CA-2014-145317,18-03-14,23-03-14,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768,2,0.2,8.0766,Low,3.07,New,Social Media,2,No,Upi,5,26.25,Promo
