"order_id","order_date","order_priority","ship_date","shipping_delay","ship_mode","shipping_cost","customer_id","customer_name","segment","customer_tenure","payment_method","country","state","city","postal_code","region","product_id","product_name","category","sub_category","product_rating","marketing_channel","quantity","return_status","discount","sales","profit","profit_margin","discount_reason"
"CA-2017-108749","2017-09-12","Medium","2017-09-15",3,"First Class","4.13","DJ-13510","Don Jones","Corporate","New","Cash on Delivery","United States","Rhode Island","Woonsocket","2895","East","OFF-BI-10003707","Aluminum Screw Posts","Office Supplies","Binders","5","Referral",3,"No","0","45.78","22.89","50","No Discount"
"CA-2015-113152","2015-12-25","Low","2015-12-30",5,"Standard Class","84.57","JK-15625","Jim Karlsson","Consumer","Returning","UPI","United States","New York","New York City","10024","East","TEC-AC-10002049","Plantronics Savi W720 Multi-Device Wireless Headset System","Technology","Accessories","2","Referral",2,"No","0","843.9","371.316","44","No Discount"
"CA-2017-160962","2017-04-28","Critical","2017-05-02",4,"Standard Class","0.69","MC-17605","Matt Connell","Corporate","Returning","Net Banking","United States","Pennsylvania","Philadelphia","19143","East","OFF-ST-10001325","Sterilite Officeware Hinged File Box","Office Supplies","Storage","5","Referral",1,"No","0.2","8.384","0.7336","8.75","Promo"
"US-2016-162677","2016-03-26","Low","2016-03-27",1,"First Class","13.56","DB-13210","Dean Braden","Consumer","New","Cash on Delivery","United States","North Carolina","Jacksonville","28540","South","TEC-AC-10001314","Case Logic 2.4GHz Wireless Keyboard","Technology","Accessories","5","Social Media",3,"No","0.2","119.976","-17.9964","-15.000000000000002","Promo"
"CA-2017-153871","2017-12-11","Critical","2017-12-17",6,"Standard Class","52.84","RB-19435","Richard Bierner","Consumer","Returning","UPI","United States","New Jersey","Plainfield","7060","East","OFF-BI-10004600","Ibico Ibimaster 300 Manual Binding System","Office Supplies","Binders","4","Referral",2,"No","0","735.98","331.191","44.99999999999999","No Discount"
"CA-2017-120999","2017-09-10","Low","2017-09-15",5,"Standard Class","17.67","LC-16930","Linda Cazamias","Corporate","New","UPI","United States","Illinois","Naperville","60540","Central","TEC-PH-10004093","Panasonic Kx-TS550","Technology","Phones","5","Social Media",4,"No","0.2","147.168","16.5564","11.249999999999998","Promo"
"CA-2015-141565","2015-09-20","Critical","2015-09-24",4,"Standard Class","187.09","BG-11035","Barry Gonzalez","Consumer","Returning","UPI","United States","Tennessee","Nashville","37211","South","OFF-BI-10000545","GBC Ibimaster 500 Manual ProClick Binding System","Office Supplies","Binders","1","Social Media",6,"No","0.7","1369.764","-913.176","-66.66666666666667","Clearance"
"CA-2016-168354","2016-09-19","Medium","2016-09-21",2,"First Class","7.28","RH-19510","Rick Huthwaite","Home Office","New","Net Banking","United States","Rhode Island","Providence","2908","East","OFF-BI-10004826","JM Magazine Binder","Office Supplies","Binders","5","Social Media",3,"Yes","0","49.53","23.7744","48","No Discount"
"US-2015-164238","2015-08-16","Critical","2015-08-20",4,"Standard Class","5.4","JW-15955","Joni Wasserman","Consumer","Returning","Net Banking","United States","Pennsylvania","Philadelphia","19120","East","OFF-ST-10002352","Iris Project Case","Office Supplies","Storage","4","Referral",7,"No","0.2","44.688","3.3516","7.5","Promo"
"CA-2017-169439","2017-09-09","Medium","2017-09-13",4,"Standard Class","1.86","LC-17140","Logan Currie","Consumer","Returning","Credit Card","United States","Ohio","Cleveland","44105","East","OFF-AR-10001374","BIC Brite Liner Highlighters, Chisel Tip","Office Supplies","Art","4","Referral",5,"No","0.2","25.92","3.888","15","Promo"
"CA-2014-165393","2014-12-27","Medium","2014-12-30",3,"First Class","0.37","NC-18415","Nathan Cano","Consumer","Returning","Cash on Delivery","United States","Texas","Fort Worth","76106","Central","OFF-BI-10001658","GBC Standard Therm-A-Bind Covers","Office Supplies","Binders","3","Direct",1,"No","0.8","4.984","-8.4728","-170","Clearance"
"CA-2017-169901","2017-06-15","Low","2017-06-19",4,"Standard Class","4.38","CC-12550","Clay Cheatham","Consumer","Returning","UPI","United States","California","San Francisco","94122","West","TEC-PH-10002293","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5","Technology","Phones","1","Referral",3,"No","0.2","47.976","4.7976","10","Promo"
"CA-2016-105207","2016-01-03","Low","2016-01-08",5,"Standard Class","104.5","BO-11350","Bill Overfelt","Corporate","Returning","Credit Card","United States","Oklahoma","Broken Arrow","74012","Central","FUR-TA-10000617","Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal","Furniture","Tables","3","Email",7,"No","0","1592.85","350.427","22.000000000000004","No Discount"
"CA-2014-150301","2014-07-08","Medium","2014-07-10",2,"First Class","8.38","MH-18025","Michelle Huthwaite","Consumer","Returning","Credit Card","United States","New York","Buffalo","14215","East","FUR-CH-10002647","Situations Contoured Folding Chairs, 4/Set","Furniture","Chairs","1","Referral",1,"No","0.1","63.882","10.647","16.666666666666668","Promo"
"CA-2016-128594","2016-08-26","Medium","2016-08-29",3,"First Class","91.66","DJ-13510","Don Jones","Corporate","New","Cash on Delivery","United States","California","San Diego","92037","West","FUR-CH-10001215","Global Troy Executive Leather Low-Back Tilter","Furniture","Chairs","3","Social Media",4,"No","0.2","1603.136","100.196","6.25","Promo"
"CA-2015-157805","2015-08-31","Low","2015-09-04",4,"Standard Class","70.1","RH-19510","Rick Huthwaite","Home Office","Returning","Cash on Delivery","United States","California","San Diego","92037","West","TEC-PH-10004447","Toshiba IPT2010-SD IP Telephone","Technology","Phones","4","Direct",5,"No","0.2","555.96","41.697","7.5","Promo"
"CA-2016-158694","2016-11-10","Low","2016-11-13",3,"Second Class","8.32","AI-10855","Arianne Irving","Consumer","Returning","Credit Card","United States","California","Los Angeles","90036","West","OFF-PA-10002421","Embossed Ink Jet Note Cards","Office Supplies","Paper","2","Email",3,"No","0","67.71","32.5008","48.00000000000001","No Discount"
"CA-2015-119634","2015-08-11","High","2015-08-16",5,"Standard Class","4.63","BW-11065","Barry Weirich","Consumer","New","UPI","United States","North Carolina","Raleigh","27604","South","FUR-FU-10004270","Executive Impressions 13"" Clairmont Wall Clock","Furniture","Furnishings","4","Direct",3,"No","0.2","46.152","12.1149","26.25","Promo"
"CA-2015-146255","2015-03-07","Low","2015-03-10",3,"First Class","3.73","EM-14140","Eugene Moren","Home Office","Returning","UPI","United States","Delaware","Newark","19711","East","OFF-BI-10000309","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","Office Supplies","Binders","2","Referral",2,"No","0","30.44","14.9156","49","No Discount"
"US-2016-163258","2016-12-29","Medium","2017-01-02",4,"Standard Class","0.87","PF-19225","Phillip Flathmann","Consumer","Returning","Cash on Delivery","United States","California","Los Angeles","90045","West","OFF-BI-10000138","Acco Translucent Poly Ring Binders","Office Supplies","Binders","5","Social Media",3,"No","0.2","11.232","3.9312","35","Promo"
"CA-2015-163181","2015-11-07","Low","2015-11-12",5,"Standard Class","4.04","AB-10105","Adrian Barton","Consumer","New","Cash on Delivery","United States","Texas","Houston","77041","Central","FUR-FU-10000193","Tenex Chairmats For Use with Hard Floors","Furniture","Furnishings","3","Direct",5,"No","0.6","64.96","-84.448","-130","Clearance"
"CA-2015-119102","2015-05-23","Medium","2015-05-27",4,"Standard Class","3.53","KH-16690","Kristen Hastings","Corporate","New","Cash on Delivery","United States","Rhode Island","Woonsocket","2895","East","OFF-ST-10004507","Advantus Rolling Storage Box","Office Supplies","Storage","3","Email",3,"No","0","51.45","13.8915","27","No Discount"
"CA-2014-154165","2014-02-17","Critical","2014-02-24",7,"Standard Class","5.76","DL-13315","Delfina Latchford","Consumer","New","Net Banking","United States","Illinois","Chicago","60653","Central","OFF-AR-10003631","Staples in misc. colors","Office Supplies","Art","3","Ads",14,"No","0.2","54.208","8.8088","16.25","Promo"
"CA-2015-147830","2015-12-15","Medium","2015-12-18",3,"First Class","3.57","NF-18385","Natalie Fritzler","Consumer","Returning","Net Banking","United States","Ohio","Newark","43055","East","TEC-MA-10000418","Cubify CubeX 3D Printer Double Head Print","Technology","Machines","3","Referral",2,"No","0.7","1799.994","-2639.9912","-146.66666666666669","Clearance"
"CA-2014-118192","2014-01-13","Medium","2014-01-18",5,"Standard Class","2.03","MM-17920","Michael Moore","Consumer","Returning","Cash on Delivery","United States","Ohio","Newark","43055","East","OFF-PA-10002947","Xerox 1923","Office Supplies","Paper","4","Ads",7,"No","0.2","37.408","13.0928","35","Promo"
"US-2017-104955","2017-03-19","Medium","2017-03-24",5,"Standard Class","3.64","CG-12040","Catherine Glotzbach","Home Office","Returning","Net Banking","United States","New York","New York City","10024","East","OFF-LA-10003121","Avery 506","Office Supplies","Labels","2","Social Media",7,"No","0","28.91","13.2986","46","No Discount"
"CA-2017-115651","2017-07-09","Medium","2017-07-12",3,"First Class","7.19","NS-18640","Noel Staavos","Corporate","New","UPI","United States","Illinois","Chicago","60610","Central","OFF-AP-10000055","Belkin F9S820V06 8 Outlet Surge","Office Supplies","Appliances","5","Referral",9,"No","0.8","58.464","-146.16","-250","Clearance"
"CA-2016-154060","2016-05-02","Critical","2016-05-08",6,"Standard Class","20.48","DL-12865","Dan Lawera","Consumer","New","Net Banking","United States","North Carolina","Greensboro","27405","South","FUR-CH-10002304","Global Stack Chair without Arms, Black","Furniture","Chairs","4","Direct",9,"No","0.2","187.056","11.691","6.25","Promo"
"CA-2016-152520","2016-07-08","Low","2016-07-12",4,"Standard Class","0.91","TH-21115","Thea Hudgings","Corporate","Returning","Credit Card","United States","Rhode Island","Providence","2908","East","OFF-PA-10000289","Xerox 213","Office Supplies","Paper","4","Direct",2,"No","0","12.96","6.2208","47.99999999999999","No Discount"
"US-2016-125402","2016-09-25","Medium","2016-10-01",6,"Standard Class","43.45","DL-12865","Dan Lawera","Consumer","Returning","Credit Card","United States","California","Long Beach","90805","West","TEC-CO-10001943","Canon PC-428 Personal Copier","Technology","Copiers","5","Referral",3,"No","0.2","479.976","161.9919","33.75","Promo"
"CA-2016-146171","2016-03-11","High","2016-03-15",4,"Standard Class","40.36","JP-16135","Julie Prescott","Home Office","Returning","Credit Card","United States","Georgia","Columbus","31907","South","OFF-ST-10001526","Iceberg Mobile Mega Data/Printer Cart","Office Supplies","Storage","2","Referral",4,"No","0","481.32","125.1432","26","No Discount"
"US-2015-114839","2015-04-26","Medium","2015-04-30",4,"Standard Class","32.05","PW-19240","Pierre Wener","Consumer","Returning","Credit Card","United States","Texas","Houston","77036","Central","FUR-CH-10004086","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs","Furniture","Chairs","5","Ads",2,"No","0.3","408.422","-5.8346","-1.4285714285714286","Bulk Deal"
"CA-2016-144148","2016-07-31","Low","2016-08-05",5,"Standard Class","124.92","AH-10690","Anna Häberlin","Corporate","Returning","Cash on Delivery","United States","California","San Francisco","94122","West","FUR-TA-10002774","Laminate Occasional Tables","Furniture","Tables","4","Social Media",7,"Yes","0.2","863.128","-32.3673","-3.75","Promo"
"CA-2016-165218","2016-03-05","Critical","2016-03-11",6,"Standard Class","0.85","RW-19630","Rob Williams","Corporate","Returning","Cash on Delivery","United States","Texas","Dallas","75220","Central","OFF-ST-10001558","Acco Perma 4000 Stacking Storage Drawers","Office Supplies","Storage","4","Email",1,"No","0.2","12.992","-0.812","-6.25","Promo"
"US-2014-140452","2014-12-06","Critical","2014-12-10",4,"Standard Class","5.25","BK-11260","Berenike Kampe","Consumer","New","Net Banking","United States","Illinois","Chicago","60610","Central","TEC-PH-10000307","Shocksock Galaxy S4 Armband","Technology","Phones","3","Email",4,"No","0.2","35.04","-7.008","-20","Promo"
"CA-2017-133648","2017-06-25","High","2017-07-02",7,"Standard Class","4.5","ML-17755","Max Ludwig","Home Office","New","Cash on Delivery","United States","Oregon","Springfield","97477","West","OFF-LA-10003923","Alphabetical Labels for Top Tab Filing","Office Supplies","Labels","4","Social Media",6,"No","0.2","71.04","26.64","37.5","Promo"
"CA-2017-132584","2017-08-26","Critical","2017-08-27",1,"First Class","4.65","HJ-14875","Heather Jas","Home Office","New","UPI","United States","Michigan","Detroit","48234","Central","OFF-ST-10000344","Neat Ideas Personal Hanging Folder Files, Black","Office Supplies","Storage","2","Direct",4,"No","0","53.72","13.9672","26","No Discount"
"CA-2017-105809","2017-02-20","Medium","2017-02-23",3,"First Class","2.7","HW-14935","Helen Wasserman","Corporate","Returning","UPI","United States","California","San Diego","92105","West","FUR-FU-10004090","Executive Impressions 14"" Contract Wall Clock","Furniture","Furnishings","2","Referral",1,"No","0","22.23","7.3359","32.99999999999999","No Discount"
"CA-2015-149342","2015-04-20","High","2015-04-25",5,"Standard Class","1.62","TS-21160","Theresa Swint","Corporate","Returning","Net Banking","United States","Georgia","Columbus","31907","South","OFF-PA-10001166","Xerox 2","Office Supplies","Paper","5","Direct",2,"No","0","12.96","6.2208","47.99999999999999","No Discount"
"CA-2016-146437","2016-01-28","High","2016-02-01",4,"Second Class","3.61","HG-14965","Henry Goldwyn","Corporate","New","Credit Card","United States","California","Los Angeles","90036","West","OFF-AR-10000588","Newell 345","Office Supplies","Art","1","Direct",2,"No","0","39.68","10.3168","26","No Discount"
"CA-2017-118640","2017-07-20","High","2017-07-26",6,"Standard Class","1.2","CS-11950","Carlos Soltero","Consumer","New","Net Banking","United States","Illinois","Chicago","60610","Central","FUR-FU-10001475","Contract Clock, 14"", Brown","Furniture","Furnishings","4","Referral",1,"No","0.6","8.792","-5.7148","-65","Clearance"
"CA-2016-123050","2016-04-04","High","2016-04-08",4,"Second Class","10.06","BC-11125","Becky Castell","Home Office","Returning","Credit Card","United States","New York","Troy","12180","East","TEC-AC-10001109","Logitech Trackman Marble Mouse","Technology","Accessories","3","Ads",3,"No","0","89.97","37.7874","42","No Discount"
"CA-2015-167745","2015-09-18","High","2015-09-23",5,"Standard Class","1.71","GB-14530","George Bell","Corporate","New","Cash on Delivery","United States","California","Los Angeles","90049","West","FUR-FU-10001591","Advantus Panel Wall Certificate Holder - 8.5x11","Furniture","Furnishings","3.3703703703703702","Ads",2,"No","0","24.4","10.248","42","No Discount"
"CA-2014-135090","2014-11-22","Critical","2014-11-26",4,"Standard Class","3.9","SP-20920","Susan Pistek","Consumer","Returning","Net Banking","United States","California","Los Angeles","90036","West","OFF-PA-10002245","Xerox 1895","Office Supplies","Paper","2","Ads",9,"No","0","53.82","24.219","45","No Discount"
"CA-2017-145807","2017-02-09","Medium","2017-02-13",4,"Standard Class","40.23","SB-20170","Sarah Bern","Consumer","Returning","Net Banking","United States","California","Los Angeles","90032","West","OFF-ST-10001370","Sensible Storage WireTech Storage Systems","Office Supplies","Storage","1","Referral",5,"No","0","354.9","17.745","5","No Discount"
"CA-2014-100090","2014-07-08","High","2014-07-12",4,"Standard Class","33.64","EB-13705","Ed Braxton","Corporate","Returning","Cash on Delivery","United States","California","San Francisco","94122","West","FUR-TA-10003715","Hon 2111 Invitation Series Corner Table","Furniture","Tables","4","Social Media",3,"No","0.2","502.488","-87.9354","-17.5","Promo"
